"interElementDistance [mm]","Freq [GHz]","cang_deg(St(port2_T1,port1_T1)) [deg]"
285,9.962,36.1648060501372
285,9.963,35.1913355090826
285,9.964,34.2164139123483
285,9.965,33.2400670059783
285,9.966,32.2623210701397
285,9.967,31.2832029145505
285,9.968,30.3027398733649
285,9.969,29.3209597994904
285,9.97,28.3378910583363
285,9.971,27.3535625210046
285,9.972,26.3680035569073
285,9.973,25.3812440258271
285,9.974,24.3933142694103
285,9.975,23.4042451021036
285,9.976,22.4140678015408
285,9.977,21.422814098371
285,9.978,20.4305161655588
285,9.979,19.4372066071409
285,9.98,18.4429184464653
285,9.981,17.4476851139163
285,9.982,16.4515404341372
285,9.983,15.4545186127623
285,9.984,14.456654222681
285,9.985,13.4579821898348
285,9.986,12.4585377785805
285,9.987,11.4583565766141
285,9.988,10.4574744795024
285,9.989,9.45592767481479
285,9.99,8.45375262589314
285,9.991,7.45098605527551
285,9.992,6.44766492778948
285,9.993,5.44382643335187
285,9.994,4.43950796948419
285,9.995,3.43474712357636
285,9.996,2.42958165492676
285,9.997,1.42404947656824
285,9.998,0.418188636928374
285,9.999,-0.587962698666652
285,10,-1.59436626660768
285,10.001,-2.60098372371988
285,10.002,-3.60777666604372
285,10.003,-4.61470664765686
285,10.004,-5.62173519951507
285,10.005,-6.62882384827138
285,10.006,-7.63593413505646
285,10.007,-8.64302763419171
285,10.008,-9.65006597180429
285,10.009,-10.6570108443092
285,10.01,-11.6638240367598
285,10.011,-12.6704674410049
285,10.012,-13.6769030736404
285,10.013,-14.6830930937587
285,10.014,-15.6889998204159
285,10.015,-16.6945857498377
285,10.016,-17.6998135723263
285,10.017,-18.7046461888427
285,10.018,-19.7090467272442
285,10.019,-20.7129785581608
285,10.02,-21.7164053104902
285,10.021,-22.7192908864897
285,10.022,-23.7215994764402
285,10.023,-24.7232955728942
285,10.024,-25.7243439844482
285,10.025,-26.7247098490689
285,10.026,-27.7243586469321
285,10.027,-28.7232562127699
285,10.028,-29.7213687477183
285,10.029,-30.7186628306551
285,10.03,-31.7151054290173
285,10.031,-32.7106639090897
285,10.032,-33.7053060457531
285,10.033,-34.6990000317186
285,10.034,-35.6917144861914
285,10.035,-36.6834184630091
285,10.036,-37.6740814582247
285,10.037,-38.6636734171467
285,10.038,-39.6521647408359
285,10.039,-40.6395262920558
285,10.04,-41.6257294006808
285,10.041,-42.6107458685692
285,10.042,-43.5945479739069
285,10.043,-44.5771084750177
285,10.044,-45.5584006136619
285,10.045,-46.5383981178145
285,10.046,-47.517075203947
285,10.047,-48.4944065788082
285,10.048,-49.4703674407213
285,10.049,-50.4449334804098
285,10.05,-51.418080881357
290,9.95,-10.5710209648388
290,9.951,-11.5218735299113
290,9.952,-12.4745273000549
290,9.953,-13.4289645113068
290,9.954,-14.3851667220658
290,9.955,-15.3431148096832
290,9.956,-16.3027889676792
290,9.957,-17.2641687036276
290,9.958,-18.2272328376966
290,9.959,-19.1919595018854
290,9.96,-20.1583261399709
290,9.961,-21.1263095081721
290,9.962,-22.0958856765567
290,9.963,-23.0670300312016
290,9.964,-24.039717277114
290,9.965,-25.0139214419364
290,9.966,-25.9896158804282
290,9.967,-26.966773279761
290,9.968,-27.9453656656006
290,9.969,-28.9253644090045
290,9.97,-29.9067402341366
290,9.971,-30.8894632267897
290,9.972,-31.8735028437334
290,9.973,-32.858827922869
290,9.974,-33.8454066942032
290,9.975,-34.833206791628
290,9.976,-35.8221952654973
290,9.977,-36.8123385960079
290,9.978,-37.8036027073493
290,9.979,-38.7959529826353
290,9.98,-39.7893542795851
290,9.981,-40.7837709469458
290,9.982,-41.7791668416391
290,9.983,-42.7755053466109
290,9.984,-43.7727493893562
290,9.985,-44.7708614611087
290,9.986,-45.7698036366532
290,9.987,-46.7695375947551
290,9.988,-47.770024639153
290,9.989,-48.7712257201073
290,9.99,-49.7731014564571
290,9.991,-50.7756121581589
290,9.992,-51.7787178492754
290,9.993,-52.7823782913678
290,9.994,-53.7865530072675
290,9.995,-54.7912013051807
290,9.996,-55.7962823030837
290,9.997,-56.8017549533854
290,9.998,-57.8075780677937
290,9.999,-58.8137103423612
290,10,-59.8201103826588
290,10.001,-60.8267367290448
290,10.002,-61.8335478819742
290,10.003,-62.8405023273139
290,10.004,-63.8475585616233
290,10.005,-64.8546751173467
290,10.006,-65.8618105878862
290,10.007,-66.8689236525101
290,10.008,-67.8759731010533
290,10.009,-68.8829178583618
290,10.01,-69.8897170084665
290,10.011,-70.8963298184143
290,10.012,-71.9027157617308
290,10.013,-72.9088345415045
290,10.014,-73.9146461130036
290,10.015,-74.9201107058333
290,10.016,-75.925188845587
290,10.017,-76.9298413749548
290,10.018,-77.9340294742621
290,10.019,-78.9377146814115
290,10.02,-79.9408589112019
290,10.021,-80.9434244739957
290,10.022,-81.9453740937038
290,10.023,-82.9466709250934
290,10.024,-83.9472785703566
290,10.025,-84.9471610949645
290,10.026,-85.9462830427625
290,10.027,-86.9446094503007
290,10.028,-87.9421058603897
290,10.029,-88.9387383348718
290,10.03,-89.9344734665951
290,10.031,-90.9292783905861
290,10.032,-91.9231207944063
290,10.033,-92.9159689277269
290,10.034,-93.9077916110617
290,10.035,-94.8985582437126
290,10.036,-95.8882388108981
290,10.037,-96.8768038900824
290,10.038,-97.8642246565121
290,10.039,-98.8504728879607
290,10.04,-99.8355209686919
290,10.041,-100.819341892657
290,10.042,-101.801909265936
290,10.043,-102.783197308433
290,10.044,-103.76318085484
290,10.045,-104.741835354894
290,10.046,-105.719136872932
290,10.047,-106.695062086763
290,10.048,-107.66958828589
290,10.049,-108.642693369086
290,10.05,-109.614355841345
295,9.95,-65.3545181462653
295,9.951,-66.3151685125494
295,9.952,-67.2777240847637
295,9.953,-68.2421644704783
295,9.954,-69.2084686113405
295,9.955,-70.1766147830128
295,9.956,-71.1465805957614
295,9.957,-72.1183429957335
295,9.958,-73.0918782669033
295,9.959,-74.0671620337211
295,9.96,-75.0441692644733
295,9.961,-76.0228742753527
295,9.962,-77.0032507352587
295,9.963,-77.9852716713305
295,9.964,-78.9689094752116
295,9.965,-79.9541359100646
295,9.966,-80.9409221183182
295,9.967,-81.9292386301768
295,9.968,-82.9190553728591
295,9.969,-83.9103416805845
295,9.97,-84.9030663053033
295,9.971,-85.8971974281519
295,9.972,-86.8927026716428
295,9.973,-87.8895491125643
295,9.974,-88.8877032955937
295,9.975,-89.8871312476026
295,9.976,-90.887798492639
295,9.977,-91.8896700675859
295,9.978,-92.892710538454
295,9.979,-93.8968840173138
295,9.98,-94.9021541798306
295,9.981,-95.9084842833856
295,9.982,-96.9158371857607
295,9.983,-97.9241753643613
295,9.984,-98.9334609359439
295,9.985,-99.9436556768316
295,9.986,-100.954721043573
295,9.987,-101.966618194036
295,9.988,-102.979308008875
295,9.989,-103.992751113367
295,9.99,-105.00690789956
295,9.991,-106.021738548713
295,9.992,-107.03720305399
295,9.993,-108.053261243359
295,9.994,-109.069872802674
295,9.995,-110.086997298899
295,9.996,-111.104594203418
295,9.997,-112.122622915433
295,9.998,-113.141042785358
295,9.999,-114.159813138213
295,10,-115.178893296963
295,10.001,-116.198242605759
295,10.002,-117.217820453053
295,10.003,-118.237586294541
295,10.004,-119.257499675898
295,10.005,-120.277520255276
295,10.006,-121.297607825512
295,10.007,-122.317722336033
295,10.008,-123.337823914404
295,10.009,-124.357872887489
295,10.01,-125.377829802212
295,10.011,-126.397655445856
295,10.012,-127.417310865884
295,10.013,-128.436757389279
295,10.014,-129.455956641321
295,10.015,-130.474870563824
295,10.016,-131.493461432789
295,10.017,-132.511691875446
295,10.018,-133.529524886676
295,10.019,-134.546923844785
295,10.02,-135.563852526615
295,10.021,-136.580275121983
295,10.022,-137.596156247408
295,10.023,-138.611460959163
295,10.024,-139.62615476558
295,10.025,-140.640203638651
295,10.026,-141.653574024887
295,10.027,-142.666232855445
295,10.028,-143.678147555508
295,10.029,-144.689286052926
295,10.03,-145.699616786114
295,10.031,-146.709108711207
295,10.032,-147.717731308461
295,10.033,-148.725454587956
295,10.034,-149.732249094528
295,10.035,-150.738085912004
295,10.036,-151.742936666719
295,10.037,-152.746773530325
295,10.038,-153.749569221917
295,10.039,-154.751297009473
295,10.04,-155.751930710633
295,10.041,-156.751444692823
295,10.042,-157.749813872753
295,10.043,-158.747013715287
295,10.044,-159.743020231723
295,10.045,-160.737809977479
295,10.046,-161.731360049233
295,10.047,-162.723648081504
295,10.048,-163.714652242719
295,10.049,-164.704351230781
295,10.05,-165.69272426815
300,9.95,-124.819670373353
300,9.951,-125.793728833812
300,9.952,-126.769518477634
300,9.953,-127.747019696229
300,9.954,-128.726212309882
300,9.955,-129.707075566274
300,9.956,-130.689588139506
300,9.957,-131.673728129676
300,9.958,-132.659473062977
300,9.959,-133.646799892353
300,9.96,-134.635684998731
300,9.961,-135.626104192815
300,9.962,-136.618032717475
300,9.963,-137.611445250728
300,9.964,-138.606315909318
300,9.965,-139.602618252916
300,9.966,-140.600325288917
300,9.967,-141.599409477878
300,9.968,-142.599842739562
300,9.969,-143.601596459618
300,9.97,-144.60464149688
300,9.971,-145.608948191298
300,9.972,-146.614486372493
300,9.973,-147.621225368931
300,9.974,-148.629134017713
300,9.975,-149.63818067499
300,9.976,-150.648333226961
300,9.977,-151.659559101496
300,9.978,-152.671825280319
300,9.979,-153.685098311786
300,9.98,-154.699344324225
300,9.981,-155.714529039812
300,9.982,-156.730617789004
300,9.983,-157.747575525473
300,9.984,-158.765366841549
300,9.985,-159.783955984148
300,9.986,-160.80330687115
300,9.987,-161.823383108235
300,9.988,-162.84414800612
300,9.989,-163.865564598201
300,9.99,-164.887595658564
300,9.991,-165.910203720331
300,9.992,-166.933351094335
300,9.993,-167.956999888081
300,9.994,-168.981112024962
300,9.995,-170.005649263718
300,9.996,-171.030573218092
300,9.997,-172.055845376662
300,9.998,-173.081427122813
300,9.999,-174.107279754822
300,10,-175.133364506024
300,10.001,-176.159642565024
300,10.002,-177.186075095931
300,10.003,-178.212623258572
300,10.004,-179.239248228664
300,10.005,-180.265911217904
300,10.006,-181.292573493958
300,10.007,-182.319196400298
300,10.008,-183.345741375886
300,10.009,-184.372169974635
300,10.01,-185.398443884665
300,10.011,-186.424524947284
300,10.012,-187.450375175676
300,10.013,-188.475956773305
300,10.014,-189.501232151945
300,10.015,-190.526163949363
300,10.016,-191.550715046604
300,10.017,-192.57484858487
300,10.018,-193.598527981953
300,10.019,-194.621716948214
300,10.02,-195.644379502092
300,10.021,-196.666479985109
300,10.022,-197.687983076353
300,10.023,-198.708853806462
300,10.024,-199.72905757102
300,10.025,-200.748560143438
300,10.026,-201.767327687234
300,10.027,-202.785326767749
300,10.028,-203.802524363263
300,10.029,-204.818887875526
300,10.03,-205.834385139671
300,10.031,-206.84898443353
300,10.032,-207.862654486319
300,10.033,-208.875364486734
300,10.034,-209.887084090408
300,10.035,-210.897783426763
300,10.036,-211.90743310524
300,10.037,-212.916004220923
300,10.038,-213.923468359557
300,10.039,-214.929797601953
300,10.04,-215.934964527807
300,10.041,-216.938942218923
300,10.042,-217.941704261857
300,10.043,-218.943224749993
300,10.044,-219.943478285052
300,10.045,-220.942439978053
300,10.046,-221.940085449742
300,10.047,-222.936390830482
300,10.048,-223.931332759647
300,10.049,-224.924888384505
300,10.05,-225.917035358633
